Country;Code;Region;Year;GDP
Lebanon;LBN;Middle East & North Africa;1978;
Lebanon;LBN;Middle East & North Africa;1979;
Lebanon;LBN;Middle East & North Africa;1980;
Lebanon;LBN;Middle East & North Africa;1981;
Lebanon;LBN;Middle East & North Africa;1982;
Lebanon;LBN;Middle East & North Africa;1983;
Lebanon;LBN;Middle East & North Africa;1984;
Lebanon;LBN;Middle East & North Africa;1985;
Lebanon;LBN;Middle East & North Africa;1986;
Lebanon;LBN;Middle East & North Africa;1987;
Lebanon;LBN;Middle East & North Africa;1988;3313539979.09333
Lebanon;LBN;Middle East & North Africa;1989;2717998713.0456
Lebanon;LBN;Middle East & North Africa;1990;2838485397.88652
Lebanon;LBN;Middle East & North Africa;1991;4451497337.41987
Lebanon;LBN;Middle East & North Africa;1992;5545921820.95553
Lebanon;LBN;Middle East & North Africa;1993;7535259914.42769
Lebanon;LBN;Middle East & North Africa;1994;9599127189.45126
Lebanon;LBN;Middle East & North Africa;1995;11718795352.0579
Lebanon;LBN;Middle East & North Africa;1996;13690217120.5605
Lebanon;LBN;Middle East & North Africa;1997;15751867489.4446
Lebanon;LBN;Middle East & North Africa;1998;17247179483.2157
Lebanon;LBN;Middle East & North Africa;1999;17391056436.8069
Lebanon;LBN;Middle East & North Africa;2000;17260364842.4544
Lebanon;LBN;Middle East & North Africa;2001;17649751243.7811
Lebanon;LBN;Middle East & North Africa;2002;19152238805.9702
Lebanon;LBN;Middle East & North Africa;2003;20082918739.6352
Lebanon;LBN;Middle East & North Africa;2004;20955223880.597
Lebanon;LBN;Middle East & North Africa;2005;21287562189.0547
Lebanon;LBN;Middle East & North Africa;2006;21796351575.4561
Lebanon;LBN;Middle East & North Africa;2007;24577114427.8607
Lebanon;LBN;Middle East & North Africa;2008;28829850746.2687
Lebanon;LBN;Middle East & North Africa;2009;35139635157.5456
Lebanon;LBN;Middle East & North Africa;2010;38009950248.7562
Lebanon;LBN;Middle East & North Africa;2011;40078938640.1327
Lebanon;LBN;Middle East & North Africa;2012;43205095854.063
Lebanon;LBN;Middle East & North Africa;2013;44352418120.4377
Liberia;LBR;Sub-Saharan Africa;1960;190495648
Liberia;LBR;Sub-Saharan Africa;1961;183920944
Liberia;LBR;Sub-Saharan Africa;1962;191861808
Liberia;LBR;Sub-Saharan Africa;1963;200229616
Liberia;LBR;Sub-Saharan Africa;1964;218929096
Liberia;LBR;Sub-Saharan Africa;1965;229260776
Liberia;LBR;Sub-Saharan Africa;1966;244459452
Liberia;LBR;Sub-Saharan Africa;1967;261024284
Liberia;LBR;Sub-Saharan Africa;1968;276820652
Liberia;LBR;Sub-Saharan Africa;1969;306961824
Liberia;LBR;Sub-Saharan Africa;1970;323099728
Liberia;LBR;Sub-Saharan Africa;1971;341543056
Liberia;LBR;Sub-Saharan Africa;1972;368098032
Liberia;LBR;Sub-Saharan Africa;1973;386968288
Liberia;LBR;Sub-Saharan Africa;1974;486955024
Liberia;LBR;Sub-Saharan Africa;1975;577549312
Liberia;LBR;Sub-Saharan Africa;1976;596675728
Liberia;LBR;Sub-Saharan Africa;1977;673010608
Liberia;LBR;Sub-Saharan Africa;1978;717240448
Liberia;LBR;Sub-Saharan Africa;1979;814067872
Liberia;LBR;Sub-Saharan Africa;1980;854711504
Liberia;LBR;Sub-Saharan Africa;1981;846514496
Liberia;LBR;Sub-Saharan Africa;1982;863933152
Liberia;LBR;Sub-Saharan Africa;1983;823374944
Liberia;LBR;Sub-Saharan Africa;1984;848478336
Liberia;LBR;Sub-Saharan Africa;1985;851296080
Liberia;LBR;Sub-Saharan Africa;1986;840964416
Liberia;LBR;Sub-Saharan Africa;1987;972800000
Liberia;LBR;Sub-Saharan Africa;1988;1038300000
Liberia;LBR;Sub-Saharan Africa;1989;786300000
Liberia;LBR;Sub-Saharan Africa;1990;384400000
Liberia;LBR;Sub-Saharan Africa;1991;348000000
Liberia;LBR;Sub-Saharan Africa;1992;223500000
Liberia;LBR;Sub-Saharan Africa;1993;160400000
Liberia;LBR;Sub-Saharan Africa;1994;132200000
Liberia;LBR;Sub-Saharan Africa;1995;134800000
Liberia;LBR;Sub-Saharan Africa;1996;159400000
Liberia;LBR;Sub-Saharan Africa;1997;295900000
Liberia;LBR;Sub-Saharan Africa;1998;359599999.036319
Liberia;LBR;Sub-Saharan Africa;1999;441800019.378319
Liberia;LBR;Sub-Saharan Africa;2000;529064646.66383
Liberia;LBR;Sub-Saharan Africa;2001;514999999.999999
Liberia;LBR;Sub-Saharan Africa;2002;536000000.000001
Liberia;LBR;Sub-Saharan Africa;2003;409000000
Liberia;LBR;Sub-Saharan Africa;2004;466999999.999999
Liberia;LBR;Sub-Saharan Africa;2005;541999999.999999
Liberia;LBR;Sub-Saharan Africa;2006;604028581.80619
Liberia;LBR;Sub-Saharan Africa;2007;739026892.226679
Liberia;LBR;Sub-Saharan Africa;2008;850040458.839631
Liberia;LBR;Sub-Saharan Africa;2009;1155146229.786
Liberia;LBR;Sub-Saharan Africa;2010;1292696475.95873
Liberia;LBR;Sub-Saharan Africa;2011;1537753884.57502
Liberia;LBR;Sub-Saharan Africa;2012;1733828404.74142
Liberia;LBR;Sub-Saharan Africa;2013;1950960137.7301
Libya;LBY;Middle East & North Africa;1960;
Libya;LBY;Middle East & North Africa;1961;
Libya;LBY;Middle East & North Africa;1962;
Libya;LBY;Middle East & North Africa;1963;
Libya;LBY;Middle East & North Africa;1964;
Libya;LBY;Middle East & North Africa;1965;
Libya;LBY;Middle East & North Africa;1966;
Libya;LBY;Middle East & North Africa;1967;
Libya;LBY;Middle East & North Africa;1968;
Libya;LBY;Middle East & North Africa;1969;
Libya;LBY;Middle East & North Africa;1970;
Libya;LBY;Middle East & North Africa;1971;
Libya;LBY;Middle East & North Africa;1972;
Libya;LBY;Middle East & North Africa;1973;
Libya;LBY;Middle East & North Africa;1974;
Libya;LBY;Middle East & North Africa;1975;
Libya;LBY;Middle East & North Africa;1976;
Libya;LBY;Middle East & North Africa;1977;
Libya;LBY;Middle East & North Africa;1978;
Libya;LBY;Middle East & North Africa;1979;
Libya;LBY;Middle East & North Africa;1980;
Libya;LBY;Middle East & North Africa;1981;
Libya;LBY;Middle East & North Africa;1982;
Libya;LBY;Middle East & North Africa;1983;
Libya;LBY;Middle East & North Africa;1984;
Libya;LBY;Middle East & North Africa;1985;
Libya;LBY;Middle East & North Africa;1986;
Libya;LBY;Middle East & North Africa;1987;
Libya;LBY;Middle East & North Africa;1988;
Libya;LBY;Middle East & North Africa;1989;
Libya;LBY;Middle East & North Africa;1990;28904898117.7385
Libya;LBY;Middle East & North Africa;1991;31992732972.3568
Libya;LBY;Middle East & North Africa;1992;33887047909.2746
Libya;LBY;Middle East & North Africa;1993;30660051910.5037
Libya;LBY;Middle East & North Africa;1994;28610549763.4685
Libya;LBY;Middle East & North Africa;1995;25541379186.6458
Libya;LBY;Middle East & North Africa;1996;27884615384.6154
Libya;LBY;Middle East & North Africa;1997;30700897874.8704
Libya;LBY;Middle East & North Africa;1998;27251534529.5892
Libya;LBY;Middle East & North Africa;1999;30484399895.6472
Libya;LBY;Middle East & North Africa;2000;33896600870.7706
Libya;LBY;Middle East & North Africa;2001;28420321951.542
Libya;LBY;Middle East & North Africa;2002;19842519685.0394
Libya;LBY;Middle East & North Africa;2003;24062500000
Libya;LBY;Middle East & North Africa;2004;33384615384.6154
Libya;LBY;Middle East & North Africa;2005;44000000000
Libya;LBY;Middle East & North Africa;2006;56484375000
Libya;LBY;Middle East & North Africa;2007;71803278688.5246
Libya;LBY;Middle East & North Africa;2008;93167701863.354
Libya;LBY;Middle East & North Africa;2009;62360446570.9729
Libya;LBY;Middle East & North Africa;2010;74755288916.9561
Libya;LBY;Middle East & North Africa;2011;34699395523.6073
Libya;LBY;Middle East & North Africa;2012;81873662518.8238
Libya;LBY;Middle East & North Africa;2013;74199528672.4273
Sri Lanka;LKA;South Asia;1960;1419629929.41176
Sri Lanka;LKA;South Asia;1961;1454342131.09244
Sri Lanka;LKA;South Asia;1962;1458609619.75309
Sri Lanka;LKA;South Asia;1963;1241387713.61345
Sri Lanka;LKA;South Asia;1964;1321840726.05042
Sri Lanka;LKA;South Asia;1965;1698319327.73109
Sri Lanka;LKA;South Asia;1966;1751470588.23529
Sri Lanka;LKA;South Asia;1967;1859465020.57613
Sri Lanka;LKA;South Asia;1968;1801176470.58824
Sri Lanka;LKA;South Asia;1969;1965546218.48739
Sri Lanka;LKA;South Asia;1970;2296470588.23529
Sri Lanka;LKA;South Asia;1971;2369308600.33727
Sri Lanka;LKA;South Asia;1972;2553936348.40871
Sri Lanka;LKA;South Asia;1973;2875625000
Sri Lanka;LKA;South Asia;1974;3574586466.16541
Sri Lanka;LKA;South Asia;1975;3791298145.50642
Sri Lanka;LKA;South Asia;1976;3591319857.31272
Sri Lanka;LKA;South Asia;1977;4104509582.86359
Sri Lanka;LKA;South Asia;1978;2733183856.50224
Sri Lanka;LKA;South Asia;1979;3364611432.24149
Sri Lanka;LKA;South Asia;1980;4024621899.57653
Sri Lanka;LKA;South Asia;1981;4415844155.84416
Sri Lanka;LKA;South Asia;1982;4768765016.81884
Sri Lanka;LKA;South Asia;1983;5167913302.16745
Sri Lanka;LKA;South Asia;1984;6043474842.76729
Sri Lanka;LKA;South Asia;1985;5978460972.01767
Sri Lanka;LKA;South Asia;1986;6405210563.88294
Sri Lanka;LKA;South Asia;1987;6682167119.56522
Sri Lanka;LKA;South Asia;1988;6978371581.26375
Sri Lanka;LKA;South Asia;1989;6987267683.77254
Sri Lanka;LKA;South Asia;1990;8032551173.24014
Sri Lanka;LKA;South Asia;1991;9000362581.58086
Sri Lanka;LKA;South Asia;1992;9703011635.86585
Sri Lanka;LKA;South Asia;1993;10338679635.7616
Sri Lanka;LKA;South Asia;1994;11717604208.8223
Sri Lanka;LKA;South Asia;1995;13029697560.9756
Sri Lanka;LKA;South Asia;1996;13897738375.2488
Sri Lanka;LKA;South Asia;1997;15091930835.7349
Sri Lanka;LKA;South Asia;1998;15794972847.1683
Sri Lanka;LKA;South Asia;1999;15656342015.855
Sri Lanka;LKA;South Asia;2000;16330810303.9159
Sri Lanka;LKA;South Asia;2001;15746224409.8
Sri Lanka;LKA;South Asia;2002;17102623876.2283
Sri Lanka;LKA;South Asia;2003;18881765437.2151
Sri Lanka;LKA;South Asia;2004;20662525941.2986
Sri Lanka;LKA;South Asia;2005;24405791044.7761
Sri Lanka;LKA;South Asia;2006;28267410542.5164
Sri Lanka;LKA;South Asia;2007;32351184234.3157
Sri Lanka;LKA;South Asia;2008;40715240468.9375
Sri Lanka;LKA;South Asia;2009;42067974595.4411
Sri Lanka;LKA;South Asia;2010;49567521669.9098
Sri Lanka;LKA;South Asia;2011;59178013927.8285
Sri Lanka;LKA;South Asia;2012;59393056426.3323
Sri Lanka;LKA;South Asia;2013;67182015335.7602
Lesotho;LSO;Sub-Saharan Africa;1960;34579986.1818375
Lesotho;LSO;Sub-Saharan Africa;1961;35699985.7342857
Lesotho;LSO;Sub-Saharan Africa;1962;41859983.2727507
Lesotho;LSO;Sub-Saharan Africa;1963;47039981.2028235
Lesotho;LSO;Sub-Saharan Africa;1964;51939979.2447843
Lesotho;LSO;Sub-Saharan Africa;1965;54879978.0699607
Lesotho;LSO;Sub-Saharan Africa;1966;56699977.342689
Lesotho;LSO;Sub-Saharan Africa;1967;59261976.3189142
Lesotho;LSO;Sub-Saharan Africa;1968;61445975.4461882
Lesotho;LSO;Sub-Saharan Africa;1969;65967973.6391977
Lesotho;LSO;Sub-Saharan Africa;1970;68739972.531507
Lesotho;LSO;Sub-Saharan Africa;1971;76480285.1113442
Lesotho;LSO;Sub-Saharan Africa;1972;80915356.8286738
Lesotho;LSO;Sub-Saharan Africa;1973;121188698.642069
Lesotho;LSO;Sub-Saharan Africa;1974;150851315.734636
Lesotho;LSO;Sub-Saharan Africa;1975;149558945.403731
Lesotho;LSO;Sub-Saharan Africa;1976;147659999.8716
Lesotho;LSO;Sub-Saharan Africa;1977;193314999.8319
Lesotho;LSO;Sub-Saharan Africa;1978;266569999.7682
Lesotho;LSO;Sub-Saharan Africa;1979;290134729.683747
Lesotho;LSO;Sub-Saharan Africa;1980;431542682.236011
Lesotho;LSO;Sub-Saharan Africa;1981;434174015.356422
Lesotho;LSO;Sub-Saharan Africa;1982;326943105.06776
Lesotho;LSO;Sub-Saharan Africa;1983;355443856.107047
Lesotho;LSO;Sub-Saharan Africa;1984;302993843.582478
Lesotho;LSO;Sub-Saharan Africa;1985;247680796.95087
Lesotho;LSO;Sub-Saharan Africa;1986;290586782.563617
Lesotho;LSO;Sub-Saharan Africa;1987;369345623.025164
Lesotho;LSO;Sub-Saharan Africa;1988;429740033.671033
Lesotho;LSO;Sub-Saharan Africa;1989;451447042.192568
Lesotho;LSO;Sub-Saharan Africa;1990;544578771.154847
Lesotho;LSO;Sub-Saharan Africa;1991;608767923.978249
Lesotho;LSO;Sub-Saharan Africa;1992;720543405.435398
Lesotho;LSO;Sub-Saharan Africa;1993;721599288.030197
Lesotho;LSO;Sub-Saharan Africa;1994;755041471.894349
Lesotho;LSO;Sub-Saharan Africa;1995;859092080.83075
Lesotho;LSO;Sub-Saharan Africa;1996;815937450.997912
Lesotho;LSO;Sub-Saharan Africa;1997;859816180.473144
Lesotho;LSO;Sub-Saharan Africa;1998;819422421.755032
Lesotho;LSO;Sub-Saharan Africa;1999;801540664.712419
Lesotho;LSO;Sub-Saharan Africa;2000;771258553.725854
Lesotho;LSO;Sub-Saharan Africa;2001;706393604.942706
Lesotho;LSO;Sub-Saharan Africa;2002;656750018.232672
Lesotho;LSO;Sub-Saharan Africa;2003;969160943.411659
Lesotho;LSO;Sub-Saharan Africa;2004;1234197711.42357
Lesotho;LSO;Sub-Saharan Africa;2005;1368346467.60844
Lesotho;LSO;Sub-Saharan Africa;2006;1428842600.12112
Lesotho;LSO;Sub-Saharan Africa;2007;1597484735.65523
Lesotho;LSO;Sub-Saharan Africa;2008;1630667593.27628
Lesotho;LSO;Sub-Saharan Africa;2009;1708772781.6479
Lesotho;LSO;Sub-Saharan Africa;2010;2175685680.83096
Lesotho;LSO;Sub-Saharan Africa;2011;2487352967.54638
Lesotho;LSO;Sub-Saharan Africa;2012;2328196274.79655
Lesotho;LSO;Sub-Saharan Africa;2013;2334989648.03313
Lithuania;LTU;Europe & Central Asia;1960;
Lithuania;LTU;Europe & Central Asia;1961;
Lithuania;LTU;Europe & Central Asia;1962;
Lithuania;LTU;Europe & Central Asia;1963;
Lithuania;LTU;Europe & Central Asia;1964;
Lithuania;LTU;Europe & Central Asia;1965;
Lithuania;LTU;Europe & Central Asia;1966;
Lithuania;LTU;Europe & Central Asia;1967;
Lithuania;LTU;Europe & Central Asia;1968;
Lithuania;LTU;Europe & Central Asia;1969;
Lithuania;LTU;Europe & Central Asia;1970;
Lithuania;LTU;Europe & Central Asia;1971;
Lithuania;LTU;Europe & Central Asia;1972;
Lithuania;LTU;Europe & Central Asia;1973;
Lithuania;LTU;Europe & Central Asia;1974;
Lithuania;LTU;Europe & Central Asia;1975;
Lithuania;LTU;Europe & Central Asia;1976;
Lithuania;LTU;Europe & Central Asia;1977;
Lithuania;LTU;Europe & Central Asia;1978;
Lithuania;LTU;Europe & Central Asia;1979;
Lithuania;LTU;Europe & Central Asia;1980;
Lithuania;LTU;Europe & Central Asia;1981;
Lithuania;LTU;Europe & Central Asia;1982;
Lithuania;LTU;Europe & Central Asia;1983;
Lithuania;LTU;Europe & Central Asia;1984;
Lithuania;LTU;Europe & Central Asia;1985;
Lithuania;LTU;Europe & Central Asia;1986;
Lithuania;LTU;Europe & Central Asia;1987;
Lithuania;LTU;Europe & Central Asia;1988;
Lithuania;LTU;Europe & Central Asia;1989;
Lithuania;LTU;Europe & Central Asia;1990;10506695073.8054
Lithuania;LTU;Europe & Central Asia;1991;10287023246.234
Lithuania;LTU;Europe & Central Asia;1992;8562311026.88874
Lithuania;LTU;Europe & Central Asia;1993;7424597884.34971
Lithuania;LTU;Europe & Central Asia;1994;6958636949.80629
Lithuania;LTU;Europe & Central Asia;1995;7904895790.98773
Lithuania;LTU;Europe & Central Asia;1996;8426600000
Lithuania;LTU;Europe & Central Asia;1997;10128700000
Lithuania;LTU;Europe & Central Asia;1998;11254050000
Lithuania;LTU;Europe & Central Asia;1999;10971375000
Lithuania;LTU;Europe & Central Asia;2000;11434200000
Lithuania;LTU;Europe & Central Asia;2001;12159225000
Lithuania;LTU;Europe & Central Asia;2002;14163949141.8999
Lithuania;LTU;Europe & Central Asia;2003;18608709856.5781
Lithuania;LTU;Europe & Central Asia;2004;22659294573.2621
Lithuania;LTU;Europe & Central Asia;2005;26085307221.8514
Lithuania;LTU;Europe & Central Asia;2006;30246361656.8291
Lithuania;LTU;Europe & Central Asia;2007;39325985930.8432
Lithuania;LTU;Europe & Central Asia;2008;47438363056.4474
Lithuania;LTU;Europe & Central Asia;2009;37050081723.0274
Lithuania;LTU;Europe & Central Asia;2010;36709511568.1234
Lithuania;LTU;Europe & Central Asia;2011;43083067994.0349
Lithuania;LTU;Europe & Central Asia;2012;42343559195.8302
Lithuania;LTU;Europe & Central Asia;2013;45931968473.664
Luxembourg;LUX;Europe & Central Asia;1960;703925705.942958
Luxembourg;LUX;Europe & Central Asia;1961;704145671.350213
Luxembourg;LUX;Europe & Central Asia;1962;741509480.796284
Luxembourg;LUX;Europe & Central Asia;1963;791140595.772755
Luxembourg;LUX;Europe & Central Asia;1964;903158753.943622
Luxembourg;LUX;Europe & Central Asia;1965;921600736.304026
Luxembourg;LUX;Europe & Central Asia;1966;968440149.470951
Luxembourg;LUX;Europe & Central Asia;1967;974721762.535327
Luxembourg;LUX;Europe & Central Asia;1968;1066447130.82052
Luxembourg;LUX;Europe & Central Asia;1969;1234878980.502
Luxembourg;LUX;Europe & Central Asia;1970;1519040258.16862
Luxembourg;LUX;Europe & Central Asia;1971;1582609657.44944
Luxembourg;LUX;Europe & Central Asia;1972;1981628448.35487
Luxembourg;LUX;Europe & Central Asia;1973;2719572345.27013
Luxembourg;LUX;Europe & Central Asia;1974;3317449357.91218
Luxembourg;LUX;Europe & Central Asia;1975;3254610946.58331
Luxembourg;LUX;Europe & Central Asia;1976;3567483490.07315
Luxembourg;LUX;Europe & Central Asia;1977;3948591333.7085
Luxembourg;LUX;Europe & Central Asia;1978;4916865633.40592
Luxembourg;LUX;Europe & Central Asia;1979;5748868602.09136
Luxembourg;LUX;Europe & Central Asia;1980;6272826044.97172
Luxembourg;LUX;Europe & Central Asia;1981;5266077683.61582
Luxembourg;LUX;Europe & Central Asia;1982;4795757990.46442
Luxembourg;LUX;Europe & Central Asia;1983;4714376725.83826
Luxembourg;LUX;Europe & Central Asia;1984;4624988690.30997
Luxembourg;LUX;Europe & Central Asia;1985;4769597866.7029
Luxembourg;LUX;Europe & Central Asia;1986;6966599241.4665
Luxembourg;LUX;Europe & Central Asia;1987;8670639762.29065
Luxembourg;LUX;Europe & Central Asia;1988;9814025891.38782
Luxembourg;LUX;Europe & Central Asia;1989;10459570434.0704
Luxembourg;LUX;Europe & Central Asia;1990;13315901255.4322
Luxembourg;LUX;Europe & Central Asia;1991;14415689072.6521
Luxembourg;LUX;Europe & Central Asia;1992;16170973400.2509
Luxembourg;LUX;Europe & Central Asia;1993;16594891557.8358
Luxembourg;LUX;Europe & Central Asia;1994;18445827827.3451
Luxembourg;LUX;Europe & Central Asia;1995;21729575807.3344
Luxembourg;LUX;Europe & Central Asia;1996;21630543713.355
Luxembourg;LUX;Europe & Central Asia;1997;19460337843.9332
Luxembourg;LUX;Europe & Central Asia;1998;20340193376.3058
Luxembourg;LUX;Europe & Central Asia;1999;22267745365.4379
Luxembourg;LUX;Europe & Central Asia;2000;21303021927.4
Luxembourg;LUX;Europe & Central Asia;2001;20998210290.8277
Luxembourg;LUX;Europe & Central Asia;2002;23285902503.2938
Luxembourg;LUX;Europe & Central Asia;2003;29095033860.0451
Luxembourg;LUX;Europe & Central Asia;2004;34209333656.1683
Luxembourg;LUX;Europe & Central Asia;2005;37023578570.3626
Luxembourg;LUX;Europe & Central Asia;2006;41779066643.3891
Luxembourg;LUX;Europe & Central Asia;2007;49207986176.4555
Luxembourg;LUX;Europe & Central Asia;2008;54963951911.8142
Luxembourg;LUX;Europe & Central Asia;2009;50141325205.458
Luxembourg;LUX;Europe & Central Asia;2010;52143650382.9908
Luxembourg;LUX;Europe & Central Asia;2011;58956127431.0826
Luxembourg;LUX;Europe & Central Asia;2012;56292381076.328
Luxembourg;LUX;Europe & Central Asia;2013;60130847623.6353
Latvia;LVA;Europe & Central Asia;1960;
Latvia;LVA;Europe & Central Asia;1961;
Latvia;LVA;Europe & Central Asia;1962;
Latvia;LVA;Europe & Central Asia;1963;
Latvia;LVA;Europe & Central Asia;1964;
Latvia;LVA;Europe & Central Asia;1965;
Latvia;LVA;Europe & Central Asia;1966;
Latvia;LVA;Europe & Central Asia;1967;
Latvia;LVA;Europe & Central Asia;1968;
Latvia;LVA;Europe & Central Asia;1969;
Latvia;LVA;Europe & Central Asia;1970;
Latvia;LVA;Europe & Central Asia;1971;
Latvia;LVA;Europe & Central Asia;1972;
Latvia;LVA;Europe & Central Asia;1973;
Latvia;LVA;Europe & Central Asia;1974;
Latvia;LVA;Europe & Central Asia;1975;
Latvia;LVA;Europe & Central Asia;1976;
Latvia;LVA;Europe & Central Asia;1977;
Latvia;LVA;Europe & Central Asia;1978;
Latvia;LVA;Europe & Central Asia;1979;
Latvia;LVA;Europe & Central Asia;1980;
Latvia;LVA;Europe & Central Asia;1981;
Latvia;LVA;Europe & Central Asia;1982;
Latvia;LVA;Europe & Central Asia;1983;
Latvia;LVA;Europe & Central Asia;1984;
